Chain,1,Calibration:,1,Project:,Caruso,Date/Time:,2022 6 9 16 36,Comment:,Cal Ch1
CRBE:,GV(V),+0.034,DV(V),+1.200,DI(mA),12.000,RTBE:,GV(V),-0.177,DV(V),+1.220,DI(mA),16.000
['Center Frequency (GHz)'\, '0.075'\, 'Marker Frequency (GHz)'\, '0.075'\, 'Resolution Bandwidth (MHz)'\, '8'\, 'Video Bandwidth (Hz)'\, '10'\, 'Frequency Span (MHz)'\, '25'\, 'Power Bandwidth (MHz)'\, '24'\, 'Attenuation (dB)'\, '10']
Frequency (GHz),Loss (dB),Cold Powers (dBm),Hot Powers (dBm),Hot Load Temps (K),Hot LNA Temps (K),Cold Load Temps (K),Cold LNA Temps (K),Calibrated Noise Temp (K),Pre Cold Measurement LNA Temp (K),Post Cold Measurement LNA Temp (K),Pre Hot Measurement LNA Temp (K),Post Hot Measurement LNA Temp (K),Pre Cold Measurement 1st Extra Temp (K),Post Cold Measurement 1st Extra Temp (K),Pre Hot Measurement 1st Extra Temp (K),Post Hot Measurement 1st Extra Temp (K),Pre Cold Measurement 2nd Extra Temp (K),Post Cold Measurement 2nd Extra Temp (K),Pre Hot Measurement 2nd Extra Temp (K),Post Hot Measurement 2nd Extra Temp (K),Cold Loop Times (s),Hot Loop Times (s)
90.00000000000033,1.178705202,-65.473,-64.515,50.1388,17.30075,19.912,14.89285,94.12704496207182,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,210.36537450000003,208.95762449999984
90.20000000000033,1.178339187,-64.407,-63.439,50.1385,17.30075,19.9122,14.89285,92.83160781184345,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,212.16758389999995,210.76208309999993
90.40000000000033,1.17797806,-64.589,-63.604,50.1392,17.30075,19.9121,14.89285,90.68589946049552,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,213.97893639999995,212.56092219999982
90.60000000000034,1.177621739,-64.103,-63.106,50.1381,17.30075,19.9119,14.89285,89.21432903832311,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,215.79418009999995,214.35395919999996
90.80000000000034,1.177270144,-64.934,-63.912,50.1378,17.30075,19.9122,14.89285,86.24881723001137,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,217.62792790000003,216.14599309999994
91.00000000000034,1.176923196,-64.529,-63.507,50.1384,17.30075,19.9119,14.89285,86.26542342279434,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,219.43493879999994,217.9699016999998
91.20000000000034,1.176580818,-64.64,-63.667,50.1386,17.30075,19.9122,14.89285,92.25875196827572,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,221.25181529999998,219.76040039999998
91.40000000000035,1.176242935,-64.122,-63.135,50.1384,17.30075,19.9118,14.89285,90.50355355859843,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,223.06536029999995,221.5578837999999
91.60000000000035,1.175909474,-63.97,-62.979,50.1386,17.30075,19.9121,14.89285,90.01961997344482,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,224.86689289999993,223.3567870999998
91.80000000000035,1.175580363,-64.203,-63.171,50.1388,17.30075,19.9122,14.89285,85.16569859061293,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,226.67518239999993,225.1732133999999
92.00000000000036,1.175255531,-64.282,-63.285,50.1385,17.30075,19.912,14.89285,89.30808831283125,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,228.4974519,226.98319079999987
92.20000000000036,1.174934911,-64.487,-63.504,50.1391,17.30075,19.9121,14.89285,91.05746789731225,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,230.30370219999998,228.78094309999983
92.40000000000036,1.174618434,-64.146,-63.136,50.1393,17.30075,19.9119,14.89285,87.76832949891555,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,232.10496309999996,230.58704139999986
92.60000000000036,1.174306035,-64.223,-63.196,50.1389,17.30075,19.912,14.89285,85.78793753377941,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,233.9163499,232.3809807
92.80000000000037,1.17399765,-63.648,-62.611,50.1385,17.30075,19.9123,14.89285,84.65651142132853,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,235.72999140000002,234.1912072
93.00000000000037,1.173693216,-63.781,-62.766,50.1389,17.30075,19.9124,14.89285,87.20797499703949,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,237.5362387,235.98370479999994
93.20000000000037,1.173392671,-64.173,-63.152,50.1386,17.30075,19.9121,14.89285,86.51637687348011,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,239.3258657,237.7831349999999
93.40000000000038,1.173095955,-64.817,-63.808,50.1384,17.30075,19.9123,14.89285,87.94163046665291,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,241.13164740000002,239.5812037999999
93.60000000000038,1.172803009,-64.808,-63.794,50.1384,17.30075,19.9122,14.89285,87.3595215680783,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,242.93066249999993,241.3882733999999
93.80000000000038,1.172513774,-65.03,-64.076,50.1389,17.30075,19.9123,14.89285,94.91293084053663,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,244.72816820000003,243.18150549999996
94.00000000000038,1.172228195,-64.599,-63.63,50.1394,17.30075,19.9121,14.89285,92.95419479803995,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,246.537062,244.9789805999999
94.20000000000039,1.171946216,-68.016,-67.101,50.1393,17.30075,19.9122,14.89285,100.37393574907581,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,248.34412899999995,246.78650849999985
94.40000000000039,1.171667782,-66.252,-65.303,50.1388,17.30075,19.9121,14.89285,95.62048747804852,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,250.1559853,248.5812272999999
94.60000000000039,1.171392841,-68.172,-67.317,50.1382,17.30075,19.912,14.89285,109.73064145521315,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,251.9677481,250.3759700999999
94.8000000000004,1.171121339,-66.495,-65.677,50.1388,17.30075,19.912,14.89285,116.18900504737277,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,253.76731699999993,252.17191589999993
95.0000000000004,1.170853227,-68.988,-68.31,50.1387,17.30075,19.9122,14.89285,146.96661371420623,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,255.55845929999998,253.96792659999983
95.2000000000004,1.170588453,-68.293,-67.649,50.1389,17.30075,19.9121,14.89285,156.48104632949062,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,257.3533566,255.76009999999997
95.4000000000004,1.17032697,-68.869,-68.287,50.1386,17.30075,19.9121,14.89285,176.6770951051553,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,259.1535116,257.56974149999996
95.6000000000004,1.170068728,-66.638,-66.057,50.139,17.30075,19.9122,14.89285,177.05860779328418,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,260.9454124,259.35869019999996
95.80000000000041,1.16981368,-67.421,-66.77,50.1391,17.30075,19.9122,14.89285,154.49492818487036,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,262.76581899999996,261.16361959999995
96.00000000000041,1.169561781,-66.474,-65.662,50.1385,17.30075,19.9122,14.89285,117.36506909839997,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,264.56328269999995,262.9702980999998
96.20000000000041,1.169312985,-66.081,-65.238,50.139,17.30075,19.9121,14.89285,111.86068825630498,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,266.3890867,264.76918669999986
96.40000000000042,1.169067248,-65.157,-64.296,50.1387,17.30075,19.9121,14.89285,108.84894494945601,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,268.1878306,266.5651020999999
96.60000000000042,1.168824526,-64.554,-63.648,50.1388,17.30075,19.9121,14.89285,101.8314976702,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,270.0069927999999,268.3575056999998
96.80000000000042,1.168584776,-64.684,-63.737,50.1384,17.30075,19.9121,14.89285,96.01923370439128,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,271.8265592,270.17199359999995
97.00000000000043,1.168347956,-64.948,-63.973,50.1389,17.30075,19.9122,14.89285,92.33714459801058,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,273.6311592999999,271.97833919999994
97.20000000000043,1.168114025,-65.026,-64.043,50.1393,17.30075,19.9123,14.89285,91.33110221452091,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,275.44791209999994,273.7689777999999
97.40000000000043,1.167882943,-64.503,-63.508,50.1386,17.30075,19.9123,14.89285,89.84368876376806,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,277.2590612,275.56324169999994
97.60000000000043,1.16765467,-64.851,-63.819,50.1388,17.30075,19.9122,14.89285,85.46613785451575,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,279.067543,277.3759954999998
97.80000000000044,1.167429167,-63.9,-62.834,50.1395,17.30075,19.9123,14.89285,81.71404687088629,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,280.8914496,279.18484609999996
98.00000000000044,1.167206396,-64.5,-63.432,50.1385,17.30075,19.9122,14.89285,81.50547154666118,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,282.6821576,280.9911182999999
98.20000000000044,1.16698632,-65.278,-64.286,50.1384,17.30075,19.9124,14.89285,90.24847358460912,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,284.49436449999996,282.7844209
98.40000000000045,1.166768902,-65.723,-64.716,50.1389,17.30075,19.9119,14.89285,88.43185621347753,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,286.2976989,284.5784942999999
98.60000000000045,1.166554106,-65.816,-64.848,50.1391,17.30075,19.9121,14.89285,93.31535211924816,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,288.10551169999997,286.3900549
98.80000000000045,1.166341896,-65.096,-64.057,50.1391,17.30075,19.9117,14.89285,84.72422334943208,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,289.90734539999994,288.18852289999995
99.00000000000045,1.166132237,-65.033,-63.963,50.139,17.30075,19.9121,14.89285,81.33379421275725,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,291.7195684999999,289.98505279999995
99.20000000000046,1.165925096,-64.299,-63.195,50.1391,17.30075,19.9116,14.89285,77.83891108549732,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,293.51821199999995,291.77819009999985
99.40000000000046,1.165720439,-65.217,-64.169,50.1384,17.30075,19.9119,14.89285,83.7375437955806,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,295.34405389999995,293.5685328999998
99.60000000000046,1.165518233,-64.786,-63.712,50.1392,17.30075,19.9118,14.89285,80.93422822326293,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,297.15753499999994,295.37480619999997
99.80000000000047,1.165318445,-66.066,-64.998,50.1391,17.30075,19.912,14.89285,81.57755797600936,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,298.96716459999993,297.1669840999998
100.00000000000047,1.165121044,-64.949,-63.867,50.1395,17.30075,19.912,14.89285,80.11021376359557,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,300.7789226,298.9734520999998
100.20000000000047,1.164925999,-65.26,-64.198,50.1387,17.30075,19.9121,14.89285,82.23476093374691,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,302.58221189999995,300.7666181999998
100.40000000000047,1.164733279,-64.951,-63.857,50.1384,17.30075,19.9122,14.89285,78.8848090003626,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,304.37945849999994,302.5762239999999
100.60000000000048,1.164542853,-66.352,-65.288,50.1381,17.30075,19.9122,14.89285,82.03081728899305,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,306.1921986,304.3796258
100.80000000000048,1.164354692,-65.959,-64.876,50.1392,17.30075,19.9121,14.89285,80.03256117008692,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,307.9795047,306.1792578999998
101.00000000000048,1.164168767,-66.578,-65.506,50.1394,17.30075,19.9121,14.89285,81.19458905116997,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,309.77497800000003,307.99194669999997
101.20000000000049,1.16398505,-66.142,-65.055,50.1398,17.30075,19.9121,14.89285,79.63381724808232,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,311.5805338,309.8009847999999
101.40000000000049,1.163803512,-65.985,-64.926,50.1391,17.30075,19.9121,14.89285,82.60282373014535,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,313.37981979999995,311.58979249999993
101.60000000000049,1.163624125,-66.798,-65.745,50.1391,17.30075,19.9121,14.89285,83.26545892660681,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,315.19309769999995,313.3854535999999
101.8000000000005,1.163446863,-65.796,-64.7,50.1387,17.30075,19.9122,14.89285,78.72847964570771,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,317.00668269999994,315.17714449999994
102.0000000000005,1.163271699,-66.498,-65.48,50.1395,17.30075,19.912,14.89285,87.26237671357889,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,318.8136286,317.00196749999986
102.2000000000005,1.163098606,-66.233,-65.214,50.1396,17.30075,19.9122,14.89285,87.15099741199936,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,320.62859159999994,318.7945794
102.4000000000005,1.162927559,-66.891,-65.888,50.1396,17.30075,19.9121,14.89285,89.06795840014108,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,322.4519606,320.58752219999997
102.6000000000005,1.162758531,-66.038,-65.034,50.1397,17.30075,19.9121,14.89285,88.95385934956336,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,324.2617173,322.3948750999998
102.80000000000051,1.162591499,-66.712,-65.743,50.1388,17.30075,19.9123,14.89285,93.3467521560382,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,326.0642362,324.1843403999999
103.00000000000051,1.162426438,-65.765,-64.741,50.1385,17.30075,19.9122,14.89285,86.58870500627448,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,327.86358659999996,325.9773608999999
103.20000000000051,1.162263323,-66.721,-65.749,50.1395,17.30075,19.9122,14.89285,92.97456660518348,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,329.6647684999999,327.8019305999999
103.40000000000052,1.162102131,-72.922,-72.288,50.1391,17.30075,19.9122,14.89285,160.03359407269485,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,331.46963259999995,329.59881759999985
103.60000000000052,1.161942839,-77.919,-77.922,50.1399,17.30075,19.9121,14.89285,-40899.730604841825,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,333.29226489999996,331.4090329999999
103.80000000000052,1.161785422,-73.984,-73.439,50.139,17.30075,19.9123,14.89285,191.58439744751587,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,335.1005997,333.20190189999994
104.00000000000053,1.161629859,-68.11,-67.318,50.1388,17.30075,19.912,14.89285,121.57008475792857,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,336.8908123,334.99147489999996
104.20000000000053,1.161476128,-67.434,-66.636,50.139,17.30075,19.9123,14.89285,120.41657214982396,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,338.68013699999995,336.7880971999998
104.40000000000053,1.161324206,-66.714,-65.899,50.139,17.30075,19.9123,14.89285,117.2283995145607,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,340.4868577,338.5929856999999
104.60000000000053,1.161174073,-67.523,-66.768,50.1395,17.30075,19.9122,14.89285,129.1641415572897,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,342.2914959,340.3859107999999
104.80000000000054,1.161025706,-68.391,-67.722,50.1391,17.30075,19.9123,14.89285,150.00409851573775,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,344.09252879999997,342.19503859999986
105.00000000000054,1.160879084,-68.219,-67.469,50.1391,17.30075,19.9122,14.89285,130.25871045695632,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,345.8971035999999,343.99331519999987
105.20000000000054,1.160734189,-68.706,-68.064,50.1382,17.30075,19.9123,14.89285,157.71300584037996,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,347.7025804,345.78724769999985
105.40000000000055,1.160590998,-67.58,-66.933,50.1386,17.30075,19.912,14.89285,156.25308095489515,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,349.5089144,347.59379519999993
105.60000000000055,1.160449492,-67.836,-67.125,50.1384,17.30075,19.9124,14.89285,139.22788322052799,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,351.31812819999993,349.4102118999999
105.80000000000055,1.160309652,-67.33,-66.612,50.1395,17.30075,19.9122,14.89285,137.56480133411898,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,353.1258131999999,351.2083633
106.00000000000055,1.160171458,-68.192,-67.498,50.1393,17.30075,19.9124,14.89285,143.46636297051643,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,354.91417,353.00296749999984
106.20000000000056,1.160034891,-68.786,-67.999,50.1393,17.30075,19.9121,14.89285,122.6366834753154,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,356.7045912,354.8107834
106.40000000000056,1.159899933,-67.922,-67.006,50.1395,17.30075,19.912,14.89285,100.75975172942711,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,358.50816199999997,356.62125089999995
106.60000000000056,1.159766565,-68.686,-67.879,50.1381,17.30075,19.9121,14.89285,118.79234556644113,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,360.29900680000003,358.41087029999994
106.80000000000057,1.159634768,-67.557,-66.638,50.1395,17.30075,19.9119,14.89285,100.33631801919685,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,362.1116115,360.20319529999983
107.00000000000057,1.159504526,-68.521,-67.576,50.1385,17.30075,19.9122,14.89285,96.67709829282039,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,363.930515,362.01237749999996
107.20000000000057,1.15937582,-68.849,-67.985,50.1388,17.30075,19.9121,14.89285,108.81448424423668,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,365.7365707,363.8031891999999
107.40000000000057,1.159248633,-69.152,-68.295,50.139,17.30075,19.9119,14.89285,109.97878913314969,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,367.551684,365.5929139
107.60000000000058,1.159122948,-69.684,-68.788,50.1385,17.30075,19.9121,14.89285,103.76955286430962,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,369.3630601,367.3904951999998
107.80000000000058,1.158998748,-69.88,-69.036,50.1388,17.30075,19.9121,14.89285,112.18770205894698,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,371.1764539999999,369.18699059999994
108.00000000000058,1.158876017,-71.087,-70.321,50.1389,17.30075,19.9119,14.89285,126.96133972996387,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,372.9814789999999,370.9977629
108.20000000000059,1.158754738,-69.756,-68.915,50.1388,17.30075,19.9122,14.89285,112.71622852222679,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,374.7855148,372.81143999999995
108.40000000000059,1.158634895,-69.92,-69.075,50.1384,17.30075,19.912,14.89285,112.03266522584974,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,376.5781594,374.61662249999995
108.60000000000059,1.158516473,-69.695,-68.954,50.1393,17.30075,19.9119,14.89285,132.37614833112758,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,378.38333349999994,376.4135425999998
108.8000000000006,1.158399455,-70.197,-69.436,50.1389,17.30075,19.9119,14.89285,128.0375695738582,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,380.1906523,378.2086896999999
109.0000000000006,1.158283826,-70.633,-69.929,50.1391,17.30075,19.9122,14.89285,141.07397992312494,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,381.9927206,380.0023792999998
109.2000000000006,1.158169571,-69.774,-69.105,50.1392,17.30075,19.9121,14.89285,150.18676537080475,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,383.782912,381.80862439999987
109.4000000000006,1.158056676,-69.418,-68.672,50.1392,17.30075,19.9122,14.89285,131.2920489699789,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,385.5839671,383.6091259
109.6000000000006,1.157945124,-69.311,-68.541,50.1391,17.30075,19.9119,14.89285,126.18249703476583,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,387.3792533999999,385.4056529999998
109.80000000000061,1.157834903,-69.238,-68.468,50.1395,17.30075,19.9121,14.89285,126.18924401402309,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,389.18445039999995,387.2132210999998
110.00000000000061,1.157725997,-69.543,-68.852,50.139,17.30075,19.912,14.89285,144.38256597409728,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,390.98324990000003,389.021937
110.20000000000061,1.157618392,-69.619,-68.904,50.1391,17.30075,19.9121,14.89285,138.43690533317042,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,392.7828759,390.81812879999984
110.40000000000062,1.157512075,-69.61,-68.933,50.1399,17.30075,19.912,14.89285,148.06818220671556,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,394.6017382,392.6168178999999
110.60000000000062,1.157407031,-69.661,-68.96,50.1392,17.30075,19.9122,14.89285,141.8720037791562,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,396.41014529999995,394.40868899999987
110.80000000000062,1.157303248,-69.649,-68.942,50.1385,17.30075,19.9118,14.89285,140.39347464097827,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,398.21062059999997,396.19871379999995
111.00000000000063,1.157200711,-69.216,-68.494,50.1389,17.30075,19.912,14.89285,136.7994991013062,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,400.0272219,397.99676479999994
111.20000000000063,1.157099409,-69.48,-68.764,50.1391,17.30075,19.9123,14.89285,138.22690656557322,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,401.8530482,399.8208734
111.40000000000063,1.156999326,-67.133,-66.301,50.1389,17.30075,19.9122,14.89285,114.3777121266766,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,403.6727842,401.6312754999999
111.60000000000063,1.156900452,-69.312,-68.567,50.1384,17.30075,19.9122,14.89285,131.57353411403702,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,405.4774288,403.42553079999993
111.80000000000064,1.156802773,-63.907,-63.458,50.1391,17.30075,19.9123,14.89285,240.11850972099697,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,407.26831849999996,405.2351673999999
112.00000000000064,1.156706277,-68.966,-68.216,50.1394,17.30075,19.9122,14.89285,130.49288883065086,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,409.08537,407.02793999999994
112.20000000000064,1.156610952,-64.465,-64.117,50.1385,17.30075,19.9123,14.89285,319.48248428446664,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,410.8862382,408.8265813999999
112.40000000000065,1.156516785,-68.589,-67.774,50.1388,17.30075,19.9123,14.89285,117.47144414330369,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,412.6729216,410.6237750999999
112.60000000000065,1.156423764,-65.49,-65.063,50.1391,17.30075,19.9122,14.89285,254.2422614529723,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,414.49795140000003,412.42694819999997
112.80000000000065,1.156331878,-68.493,-67.707,50.1393,17.30075,19.9121,14.89285,123.03048939205976,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,416.31324269999993,414.2394918
113.00000000000065,1.156241115,-68.784,-68.027,50.1393,17.30075,19.9122,14.89285,129.0073713433379,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,418.1245321,416.0431974999999
113.20000000000066,1.156151464,-62.807,-62.529,50.139,17.30075,19.912,14.89285,408.4155957834046,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,419.9424405,417.8432725
113.40000000000066,1.156062913,-68.67,-67.923,50.1389,17.30075,19.9121,14.89285,131.18333184637268,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,421.75080349999996,419.6314067999999
113.60000000000066,1.155975452,-65.398,-64.859,50.1385,17.30075,19.9121,14.89285,194.55037021901123,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,423.554122,421.43794119999984
113.80000000000067,1.155889068,-68.956,-68.227,50.1396,17.30075,19.9123,14.89285,135.2473964147982,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,425.358157,423.25790289999986
114.00000000000067,1.155803752,-66.681,-66.08,50.1393,17.30075,19.912,14.89285,171.0845913821061,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,427.19237139999996,425.0898516999998
